	DNA_1	DNA_10	DNA_11	DNA_12	DNA_13	DNA_14	DNA_15	DNA_16	DNA_17	DNA_2	DNA_3	DNA_4	DNA_5	DNA_6	DNA_7	DNA_8	DNA_9
5102528939dffab3fddb64e64535f6b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77843a5d9ed497acf83a2b43bd9ed37e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
6c1236f6668029b723045f3e92caedbb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ce0515bef5a09e0cb2dd925b6ac61c79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
e9274982b78f7352903951d09d0254fc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2e3158a8eb69e69107d046fc2d2de469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
d9d3aa24787e5aed66b5a6b25d510c69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a86fb3b177f8369db93164a3cacfc5bb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
53a012b4ef27b70e1e9a37f8e524dcea	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
322ae24a03d9160a342182bdafd52dc8	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a2615eb3ab7c16e23016291fb6b2ef54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8c6f5feea2877d292f1ba7f8e18db401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
d2a94ea10f7afef7fd6fb6d46223d142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2dc8eae1ada6cf7edaa17a9359a0419f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
fddad2ddaffbe5017c92d00ad937c8cb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13a7aa75b12f5b5a491efaaa284c741d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7125cf0df17e8fd8228f0efabda02852	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e61f87350dddbc9b70b4d8e46c052e5c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
9743be16e3861828d887a406cb28257b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
024ab16b31636e7d6636877f1cb8c6bf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50f16aac077ae1af01c26dae66ab6810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
5f3ec4c54663ebe494a9c5089d8156fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
0038c794dcc5932cb6e9c89667954215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ede2eb5fe3c1b0290c3b8dc9e6283cee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f2e957ca7dbb104cff8539a1f9663dbd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e3bcbfc6b887fef6623a1e49c9b362f9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ff1a18074cf4474475f299f0ad7c3bcc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85db2e4a209e4a5ee6d1fc8f792b2e30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
6e42b754f4d81a14af312f2365b11445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
9568fb1b0dd0e59b575d05cd598621e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
9ecd7b1346202a285cea8e99136e14ea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6d1cc0a68eaa65ae86f084cf248d12a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3c84a4a439cbe64ad9db665b140d7993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
f8e42eb0ca3737fd675471a43415323e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0
bbff6299b8f6d06fc32e051e63fd18e9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
ce069b3f1212a4a883947cafe6190782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51c0de7d92e367d0044c8d7d12b9585c	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3f805b27faa43ecccf62e170841fb6a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
eb2815596522b199ef9dd19e7af8ff3d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7735246467b9f3028ead2152ab97ff5f	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cdce083a9450a9be86c4025df6722e06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
577f5dd35ce8a556d095def49834fdd0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9f9262025ce4b5011b5b30e652d27379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
620f80dfa941363e71c57508bbbd3490	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a4df134945c3b1816b6936b4eab7a747	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7993e2baf4b2001f938e8e32baab25ed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0
ff123af25da742d6336a64831f74416c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
619a932a837f42fd45d02f5fbb68c1d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
a5e0e3dd8678bfb8481a3de5e34830c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
16eae668b72f1f46ddc02683409b0ac0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
f27e23cff76b79653ce517c16206eb58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0
0d505f1b2c7791462a3b83ce64d00738	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61c18c6108f77b6b762bf82c35d4e705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
5337f05a59c2b996fbed0c7afa6c8a6a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
653b6f9097bcce6efc37bc36d418141c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
951d30fad3cf147b0b3fe457c6263da5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
bd40b661e59c91119f18d2c0167c4962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0
7a58912a4d901f4195f22c17f5113985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
fbc7e584b0d5ff130c9d2948e3e39a60	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d95555b2417b3d7dfa1f41d261b2b79c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
16d5e06779243ddc1c70bbcce1cc48c5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
858882f3f17e2eb1260062f49fe7344f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f119a7e62205572a57bffb30c869d8d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
ff25502986541e71a2ee0f0eee8825e1	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8fea7937b4c0316163139b2c366d9b2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
31f7c4547d55a8eec19d63f0bf910242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
650f79a8a7bfdad63509b356cc0eb84f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
68fbdab8b9930538ee124e03c8edee26	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
b5e8788e47728d3a7065d78a7d7b5db8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	6.0
6fd722063c49ca8129f332017b707a54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
730b829d51d44af8a893d86202b2638d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
f4d5fc4dc9b10b29fce7141f2db04d84	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8e2f664b09db866b9337a35e41631d9f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0
f36b99bf217a3dbc0f723a55b6e0ff8e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0
bb22ae3b80f61b7ce340a7e3359a044b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
c802fac12f35331b5d6d894de1f37bf0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
306a0ad713822531b1c752ca6101b251	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0072d85d6674d62f343a82939fb22627	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
b3fff883e02a37e405c99c38a08fa9e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
2211300af18e9f57163b268302255661	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fc3148a05b13587f6ff0d7d5c38694c6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
34847e8eb5bfca1e8dd42c7b38696187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0
764f3e6b611e85c34a01f1c9ee8fbcf6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
4b689eb0aadc6abf469b615c108d2671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
dbb894ca455398ef8e01712da397ce89	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b849e11a82d8938e462e587c667cb835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
3e1db11b7dfe0d85485164cd515d2989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
1d064360fe4c00e2a0755f50c82c8a0c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
261e7f1c5ee3695c967663693d9ee6eb	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cbec9de345fbd5a461db25e39be07468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
f688d6b6d9bf58d63fbd2f5f6fb005ad	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
eefddb9b8a62f0d177065aab111abb51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
435e5119cb9771568d9a0db80049ef39	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86ba8faef033d882901910bc5f48e71d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	217.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66e94e9226f422ef69ab69f0bb82c3ae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5f80af1263e4b56b7c5d0d569768fd24	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a0d7defb9b8520cd17288bc0ac863702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
a6ec0746b0088f9fa077caae8eaa860f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0
719af29109c238de4f625ab24d6e974c	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93fb050b16c00ff04405116a513ead27	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
fa0340e6ace90e3eb4df6bcf84cffd4d	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ccc5b277631f1dcdbc9764b8aeaf241c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
4bb1ff887f8ef63c066f6876501e2f41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
360dc1369f96072c91a371abef176a38	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857776db214e9efa32824ae94238bdfe	0.0	15.0	0.0	0.0	0.0	9.0	2.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	17.0	14.0	0.0
06d90d5fb7b315cb97714590f089413a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4167cf2b266b748adc99187f529e5570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
8941bb22ba1f34eafe8e4de69708c340	0.0	11.0	7.0	4.0	4.0	18.0	0.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	7.0	13.0
8b69eb6f8449a09c862d8280f483ddae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e9a4eb4e87a3c3c3cbff8bdee1748cda	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
c1ab1a4eeaa42aaa2013bcf4094dfb09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
ca838c79fcdba2dd03782cee1aa84e86	26.0	0.0	0.0	0.0	11.0	21.0	0.0	18.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
fd338d930d51c43cc007caa03faab200	0.0	10.0	0.0	3.0	0.0	12.0	4.0	3.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
8821013091bb3383b1ebdadba1383d4b	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26420c81f1839d0315c0accc7f9554c9	0.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b91e642caa31a697a0bb254d44f1a103	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	3.0
3374ffb7117faef37cd986b2dc9acd73	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
edd16ae2f5073925c69d08d3f3293c01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1bf5dfab347eed383454cbd72134072e	0.0	33.0	4.0	0.0	9.0	10.0	0.0	4.0	12.0	0.0	0.0	0.0	9.0	0.0	24.0	0.0	3.0
89ca5838d20a9a217419c086b9b11293	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9ca2b20ac08b755edf039bacce0c6005	0.0	35.0	9.0	11.0	11.0	15.0	3.0	25.0	24.0	0.0	0.0	0.0	0.0	0.0	18.0	9.0	6.0
0363aeb08a4f00fb5c0d2739f42520f5	11.0	32.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	15.0
6daa57c28c607044aff9a87dd53f2700	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0507de6f9c0320c1ed0abbfa4e27dfef	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f5f23ebc03e7e4a340e027bf47b4ced1	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c2956f352740ea229a033987685b64eb	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4f2c37b45d65286641eb856c8e56cadd	520.0	2433.0	528.0	820.0	475.0	2309.0	667.0	1128.0	1105.0	333.0	1002.0	355.0	1547.0	107.0	780.0	1163.0	1242.0
d9c3e3327edbc73986f2d2c5373ab0d3	0.0	77.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	195.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0
f2e7540531aca6db8cefceabb49d693f	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74e143ce729f77d66dbcbac3caad92cb	694.0	5294.0	0.0	0.0	3640.0	26.0	0.0	0.0	0.0	1910.0	223.0	0.0	28.0	0.0	408.0	0.0	0.0
80a676be3d4654f686e361774e878a43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
eddd482f4a21ec3e9de0a125915554e4	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6291d85c2fee6af4c09a1fcb6e0351ab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82edf336b302553c0bad3328689db9be	0.0	622.0	0.0	0.0	777.0	0.0	0.0	0.0	0.0	700.0	163.0	0.0	0.0	0.0	48.0	0.0	0.0
e8b863872ba920feb8c9afc6703394aa	551.0	1956.0	500.0	728.0	307.0	1646.0	452.0	1009.0	799.0	315.0	843.0	265.0	1633.0	153.0	818.0	1205.0	918.0
9d84987283745a605c5a60d33f1911cb	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cbc886646d57dcbd729b4f45386e421e	10.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	6.0	15.0	0.0	0.0	0.0	10.0	0.0	0.0
e6afe795500bd17248d43a00000f8ef8	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3be453f459aec19ea1b488d02b824463	456.0	983.0	142.0	391.0	165.0	761.0	315.0	611.0	439.0	351.0	573.0	112.0	973.0	49.0	485.0	500.0	499.0
e519fec7ce3492b812692abc303d4d52	0.0	0.0	743.0	1210.0	0.0	3800.0	996.0	1643.0	1438.0	0.0	1117.0	459.0	2105.0	234.0	1116.0	1638.0	1753.0
40de82f7baccee5e85def3b1c4883b04	724.0	3977.0	678.0	1088.0	432.0	3495.0	535.0	988.0	1253.0	821.0	1468.0	370.0	1956.0	149.0	874.0	1696.0	1639.0
788284d927c7aaf9913df5e6d0038046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0
4a0b621bc8cde173916b2a2ce1e03ecf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c4be970ac982ce89751eaba1d5e3dddc	0.0	6022.0	0.0	0.0	1419.0	0.0	0.0	0.0	0.0	1363.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ea9f2964b9767da4e98d5c8a24bed8aa	29.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	8.0	0.0	0.0	0.0	16.0	0.0	10.0	4.0	0.0
8f29fb5f767939e4d5dccb7489f6258e	0.0	68.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	46.0
346801d1c4c9c6d6e625bd066e25ecad	108.0	469.0	132.0	138.0	55.0	367.0	90.0	208.0	219.0	16.0	305.0	46.0	557.0	21.0	94.0	275.0	430.0
d4f73117fa78275904942cdb2c37201a	0.0	150.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a1340577a7c70f195729563ae097f608	0.0	98.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	43.0	0.0
15298a6b2829d7f07c7674c8db2a59d2	0.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
07a17aca0a6533a705d5d060387d4156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
ae46204c6fc7ad965edaab8d258a1e11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	23.0
1d1948ac9e8f62c8d53e3fd7a228b80e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0
